Topic Volume,Volume1,Volume2,Problem,Problem link
(Computational) Geometry,Basic Geometry,Points and Lines,10466 - How Far?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=757&page=show_problem&problem=1407
(Computational) Geometry,Basic Geometry,Points and Lines,10832 - Yoyodyne,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=757&page=show_problem&problem=1773
(Computational) Geometry,Basic Geometry,Points and Lines,10927 - Bright Lights,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=757&page=show_problem&problem=1868
(Computational) Geometry,Basic Geometry,Points and Lines,833 - Water Falls,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=757&page=show_problem&problem=774
(Computational) Geometry,Basic Geometry,Points and Lines,10250 - The Other Two Trees,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=757&page=show_problem&problem=1191
(Computational) Geometry,Basic Geometry,Points and Lines,10263 - Railway,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=757&page=show_problem&problem=1204
(Computational) Geometry,Basic Geometry,Points and Lines,11505 - Logo,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=757&page=show_problem&problem=2500
(Computational) Geometry,Basic Geometry,Points and Lines,191 - Intersection,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=757&page=show_problem&problem=127
(Computational) Geometry,Basic Geometry,Quadrilaterals,460 - Overlapping Rectangles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=401
(Computational) Geometry,Basic Geometry,Quadrilaterals,11455 - Behold my quadrangle,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=2450
(Computational) Geometry,Basic Geometry,Quadrilaterals,477 - Points in Figures: Rectangles and Circles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=418
(Computational) Geometry,Basic Geometry,Quadrilaterals,11800 - Determine the Shape,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=2900
(Computational) Geometry,Basic Geometry,Quadrilaterals,11207 - The easiest way,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=2148
(Computational) Geometry,Basic Geometry,Quadrilaterals,12256 - Making Quadrilaterals,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=3408
(Computational) Geometry,Basic Geometry,Quadrilaterals,155 - All Squares,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=91
(Computational) Geometry,Basic Geometry,Quadrilaterals,476 - Points in Figures: Rectangles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=417
(Computational) Geometry,Basic Geometry,Quadrilaterals,11639 - Guard the Land,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=2686
(Computational) Geometry,Basic Geometry,Quadrilaterals,11345 - Rectangles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=2320
(Computational) Geometry,Basic Geometry,Quadrilaterals,11834 - Elevator,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=760&page=show_problem&problem=2934
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),190 - Circle Through Three Points,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=126
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10991 - Region,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1932
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11909 - Soya Milk,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=3060
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10347 - Medians,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1288
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10195 - The Knights Of The Round Table,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1136
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11479 - Is this the easiest problem?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=2474
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11936 - The Lazy Lumberjacks,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=3087
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11437 - Triangle Fun,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=2432
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10577 - Bounding box,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1518
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11152 - Colourful Flowers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=2093
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11326 - Laser Pointer,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=2301
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),375 - Inscribed Circles and Isosceles Triangles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=311
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11281 - Triangular Pegs in Round Holes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=2256
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11164 - Kingdom Division,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=2105
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10522 - Height to Area,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1463
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10210 - Romeo and Juliet !,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1151
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10792 - The Laurel-Hardy Story,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1733
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),121 - Pipe Fitters,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=57
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10387 - Billiard,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1328
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),10286 - Trouble with a Pentagon,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=1227
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11579 - Triangle Trouble,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=2626
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),438 - The Circumference of the Circle,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=379
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),11854 - Egypt,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=2954
(Computational) Geometry,Basic Geometry,Triangles (plus Circles),143 - Orchard Trees,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=758&page=show_problem&problem=79
(Computational) Geometry,Polygon,Standard,858 - Berry Picking,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=799
(Computational) Geometry,Polygon,Standard,10406 - Cutting tabletops,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=1347
(Computational) Geometry,Polygon,Standard,109 - SCUD Busters,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=45
(Computational) Geometry,Polygon,Standard,10002 - Center of Masses,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=943
(Computational) Geometry,Polygon,Standard,681 - Convex Hull Finding,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=622
(Computational) Geometry,Polygon,Standard,11473 - Campus Roads,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=2468
(Computational) Geometry,Polygon,Standard,634 - Polygon,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=575
(Computational) Geometry,Polygon,Standard,11265 - The Sultan's Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=2232
(Computational) Geometry,Polygon,Standard,10060 - A hole to catch a man,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=1001
(Computational) Geometry,Polygon,Standard,218 - Moth Eradication,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=154
(Computational) Geometry,Polygon,Standard,1206 - Boundary Points,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=3647
(Computational) Geometry,Polygon,Standard,11447 - Reservoir logs,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=2442
(Computational) Geometry,Polygon,Standard,10652 - Board Wrapping,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=1593
(Computational) Geometry,Polygon,Standard,137 - Polygons,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=73
(Computational) Geometry,Polygon,Standard,11626 - Convex Hull,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=2673
(Computational) Geometry,Polygon,Standard,"478 - Points in Figures: Rectangles, Circles, Triangles",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=419
(Computational) Geometry,Polygon,Standard,10112 - Myacm Triangles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=1053
(Computational) Geometry,Polygon,Standard,10065 - Useless Tile Packers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=1006
(Computational) Geometry,Polygon,Standard,596 - The Incredible Hull,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=537
(Computational) Geometry,Polygon,Standard,361 - Cops and Robbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=297
(Computational) Geometry,Polygon,Standard,1111 - Trash Removal,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=3552
(Computational) Geometry,Polygon,Standard,11096 - Nails,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=763&page=show_problem&problem=2037
More Advanced Topics,More Advanced DP Techniques,DP level 2,1172 - The Bridges of Kolsberg,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=3613
More Advanced Topics,More Advanced DP Techniques,DP level 2,11088 - End up with More Teams,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=2029
More Advanced Topics,More Advanced DP Techniques,DP level 2,1211 - Atomic Car Race,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=3652
More Advanced Topics,More Advanced DP Techniques,DP level 2,10536 - Game of Euler,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1477
More Advanced Topics,More Advanced DP Techniques,DP level 2,12324 - Philip J. Fry Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=3746
More Advanced Topics,More Advanced DP Techniques,DP level 2,10651 - Pebble Solitaire,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1592
More Advanced Topics,More Advanced DP Techniques,DP level 2,10081 - Tight Words,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1022
More Advanced Topics,More Advanced DP Techniques,DP level 2,10419 - Sum-up the Primes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1360
More Advanced Topics,More Advanced DP Techniques,DP level 2,10898 - Combo Deal,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1839
More Advanced Topics,More Advanced DP Techniques,DP level 2,10690 - Expression Again,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1631
More Advanced Topics,More Advanced DP Techniques,DP level 2,10911 - Forming Quiz Teams,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1852
More Advanced Topics,More Advanced DP Techniques,DP level 2,11218 - KTV,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=2159
More Advanced Topics,More Advanced DP Techniques,DP level 2,10069 - Distinct Subsequences,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1010
More Advanced Topics,More Advanced DP Techniques,DP level 2,10364 - Square,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=1305
More Advanced Topics,More Advanced DP Techniques,DP level 2,11832 - Account Book,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=779&page=show_problem&problem=2932
More Advanced Topics,More Advanced DP Techniques,DP level 3,10029 - Edit Step Ladders,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=970
More Advanced Topics,More Advanced DP Techniques,DP level 3,11002 - Towards Zero,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1943
More Advanced Topics,More Advanced DP Techniques,DP level 3,1244 - Palindromic paths,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=3685
More Advanced Topics,More Advanced DP Techniques,DP level 3,1238 - Free Parentheses,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=3679
More Advanced Topics,More Advanced DP Techniques,DP level 3,10032 - Tug of War,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=973
More Advanced Topics,More Advanced DP Techniques,DP level 3,11391 - Blobs in the Board,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=2386
More Advanced Topics,More Advanced DP Techniques,DP level 3,10817 - Headmaster's Headache,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1758
More Advanced Topics,More Advanced DP Techniques,DP level 3,12030 - Help the Winners,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=3181
More Advanced Topics,More Advanced DP Techniques,DP level 3,10154 - Weights and Measures,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1095
More Advanced Topics,More Advanced DP Techniques,DP level 3,10604 - Chemical Reaction,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1545
More Advanced Topics,More Advanced DP Techniques,DP level 3,11084 - Anagram Division,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=2025
More Advanced Topics,More Advanced DP Techniques,DP level 3,882 - The Mailbox Manufacturers Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=823
More Advanced Topics,More Advanced DP Techniques,DP level 3,10645 - Menu,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1586
More Advanced Topics,More Advanced DP Techniques,DP level 3,11285 - Exchange Rates,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=2260
More Advanced Topics,More Advanced DP Techniques,DP level 3,607 - Scheduling Lectures,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=548
More Advanced Topics,More Advanced DP Techniques,DP level 3,1231 - ACORN,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=3672
More Advanced Topics,More Advanced DP Techniques,DP level 3,10164 - Number Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1105
More Advanced Topics,More Advanced DP Techniques,DP level 3,702 - The Vindictive Coach,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=643
More Advanced Topics,More Advanced DP Techniques,DP level 3,10271 - Chopsticks,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1212
More Advanced Topics,More Advanced DP Techniques,DP level 3,10304 - Optimal Binary Search Tree,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1245
More Advanced Topics,More Advanced DP Techniques,DP level 3,812 - Trade on Verweggistan,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=753
More Advanced Topics,More Advanced DP Techniques,DP level 3,1240 - ICPC Team Strategy,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=3681
More Advanced Topics,More Advanced DP Techniques,DP level 3,10163 - Storage Keepers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=780&page=show_problem&problem=1104
More Advanced Topics,More Advanced DP Techniques,DP level 4,11125 - Arrange Some Marbles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=2066
More Advanced Topics,More Advanced DP Techniques,DP level 4,1252 - Twenty Questions,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=3693
More Advanced Topics,More Advanced DP Techniques,DP level 4,1099 - Sharing Chocolate,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=3540
More Advanced Topics,More Advanced DP Techniques,DP level 4,11133 - Eigensequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=2074
More Advanced Topics,More Advanced DP Techniques,DP level 4,11432 - Busy Programmer,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=2427
More Advanced Topics,More Advanced DP Techniques,DP level 4,473 - Raucous Rockers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=414
More Advanced Topics,More Advanced DP Techniques,DP level 4,11472 - Beautiful Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=2467
More Advanced Topics,More Advanced DP Techniques,DP level 4,10482 - The Candyman Can,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=1423
More Advanced Topics,More Advanced DP Techniques,DP level 4,1222 - Bribing FIPA,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=3663
More Advanced Topics,More Advanced DP Techniques,DP level 4,10722 - Super Lucky Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=1663
More Advanced Topics,More Advanced DP Techniques,DP level 4,1220 - Party at Hali-Bula,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=3661
More Advanced Topics,More Advanced DP Techniques,DP level 4,10149 - Yahtzee,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=1090
More Advanced Topics,More Advanced DP Techniques,DP level 4,10626 - Buying Coke,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=781&page=show_problem&problem=1567
More Advanced Topics,More Advanced Search Techniques,Meet in the Middle/A*/IDA*,652 - Eight,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=768&page=show_problem&problem=593
More Advanced Topics,More Advanced Search Techniques,Meet in the Middle/A*/IDA*,1217 - Route Planning,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=768&page=show_problem&problem=3658
More Advanced Topics,More Advanced Search Techniques,Meet in the Middle/A*/IDA*,11212 - Editing a Book,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=768&page=show_problem&problem=2153
More Advanced Topics,More Advanced Search Techniques,Meet in the Middle/A*/IDA*,1098 - Robots on Ice,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=768&page=show_problem&problem=3539
More Advanced Topics,More Advanced Search Techniques,Meet in the Middle/A*/IDA*,10181 - 15-Puzzle Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=768&page=show_problem&problem=1122
More Advanced Topics,More Advanced Search Techniques,Meet in the Middle/A*/IDA*,11163 - Jaguar King,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=768&page=show_problem&problem=2104
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,10890 - Maze,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=1831
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,711 - Dividing up,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=652
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,1052 - Bit Compressor,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=3493
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,11195 - Another n-Queen Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=2136
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,131 - The Psychic Poker Player,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=67
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,989 - Su Doku,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=930
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,10957 - So Doku Checker,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=1898
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,11471 - Arrange the Tiles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=2466
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,710 - The Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=651
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,10309 - Turn the Lights Off,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=1250
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,11065 - A Gentlemen's Agreement,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=2006
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,11464 - Even Parity,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=2459
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,10318 - Security Panel,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=1259
More Advanced Topics,More Advanced Search Techniques,More Challenging Backtracking Problems,11127 - Triple-Free Binary Strings,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=766&page=show_problem&problem=2068
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,10047 - The Monocycle,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=988
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,11198 - Dancing Digits,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=2139
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,321 - The New Villa,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=257
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,11974 - Switch The Lights,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=3125
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,10923 - Seven Seas,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=1864
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,12135 - Switch Bulbs,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=3287
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,928 - Eternal Truths,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=869
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,11513 - 9 Puzzle,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=2508
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,11329 - Curious Fleas,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=2304
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,"658 - It's not a Bug, it's a Feature!",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=599
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,1253 - Infected Land,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=3694
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,1251 - Repeated Substitution with Sed,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=3692
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,985 - Round and Round Maze,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=926
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,1057 - Routing,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=3498
More Advanced Topics,More Advanced Search Techniques,More Challenging State-Space Search with BFS or Dijkstra's,10097 - The Color Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=767&page=show_problem&problem=1038
More Advanced Topics,Problem Decomposition,Three Components,1040 - The Traveling Judges Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=3481
More Advanced Topics,Problem Decomposition,Three Components,10876 - Factory Robot,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=1817
